TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Channel_Branch,Channel_Online,TransactionAmount_log,TransactionDuration_log,AccountBalance_log,TransactionAmount_Binned,CustomerAge_Binned,Cluster
245.93,54,172,1,7986.63,True,True,False,0.3890538755393479,0.8046566659856994,0.8009450683002842,2,2,3
622.41,64,125,1,7322.01,True,False,False,1.1800704460883662,0.3578234614517305,0.7219116431495458,0,1,3
43.73,34,145,1,9929.43,True,False,False,-1.0702067438422596,0.5654813879693391,0.9990090417045339,1,0,2
2.03,33,28,1,3012.31,False,False,False,-3.369615481692915,-1.7127497165057597,-0.08594081003650529,1,0,2
770.65,31,137,1,7198.8,True,False,True,1.3622808127531971,0.48605049291076574,0.7064746235693578,0,0,3
260.31,63,113,1,10980.38,True,True,False,0.43740024811770767,0.21675328516152695,1.0905286590807737,2,1,3
356.1,26,187,1,868.35,False,True,False,0.7041546585644447,0.9218592216161695,-1.2168190602161997,0,3,1
27.07,80,39,1,3773.29,False,True,False,-1.4681862809476982,-1.2594694322130793,0.11891313294120734,1,1,2
119.89,67,60,1,6697.77,True,False,False,-0.22099169326344056,-0.6646575953832924,0.6408541171482066,2,1,0
106.39,37,281,1,9410.99,True,False,True,-0.322133540142059,1.493372587611401,0.950228180952263,1,0,3
12.04,37,58,1,6213.32,True,False,True,-2.123036482938785,-0.7116461262737988,0.5725604566698168,1,0,2
365.7,21,115,2,368.78,True,True,False,0.7268134135886094,0.24126738814848886,-1.9945177000071732,0,3,1
29.38,28,63,1,1663.31,False,True,False,-1.4006384126331517,-0.5969873818252863,-0.6260014100644536,1,3,2
319.85,60,148,1,711.66,True,False,False,0.6127259322312852,0.594150689394253,-1.3976263721651505,0,2,1
350.14,75,38,1,2403.25,False,False,True,0.6897787936922726,-1.295155525470856,-0.29136607850482105,0,1,0
163.94,52,73,1,5957.37,False,True,False,0.04438953490337906,-0.39234965229210106,0.5342964608765477,2,2,3
170.53,24,58,1,801.01,True,True,False,0.07785158374635089,-0.7116461262737988,-1.2901683658914032,2,3,1
262.22,40,136,1,5711.71,False,False,False,0.44362071347616483,0.47579935395671563,0.49599235897637867,2,0,3
41.49,24,13,1,928.33,True,False,True,-1.1140886382324997,-2.739220375192981,-1.156121484569756,1,3,0
121.43,52,243,1,7365.28,False,True,False,-0.21017967841421406,1.2893595092709567,0.7272713998946154,2,2,3
350.46,51,165,1,5839.38,True,True,False,0.6905568298568705,0.7464379023876861,0.5161002310809302,0,2,3
220.41,26,155,1,5116.98,False,False,True,0.2958770888933086,0.658861579183393,0.39597888070652437,2,3,3
33.46,72,111,1,3641.07,True,False,False,-1.2930044690713212,0.19180528178839185,0.0864709475454287,1,1,2
104.79,70,223,1,1352.19,True,False,False,-0.3349550627098035,1.1688138341155163,-0.8142728610983698,1,1,1
246.27,29,141,1,7299.86,True,False,True,0.39022913610956345,0.5263253869442651,0.7191557049279712,2,3,3
48.85,19,176,1,1503.56,True,False,False,-0.977640349939792,0.8368757920485562,-0.7178055968370208,1,3,2
332.0,69,17,1,5943.13,True,False,False,0.6444731788731192,-2.384986306816197,0.5321196046851794,0,1,0
118.1,54,167,1,895.66,True,False,True,-0.23373334880900704,0.7633186477836235,-1.1886792672555575,2,2,1
84.59,67,10,1,5669.1,False,True,False,-0.515936215820951,-3.0791444181885255,0.4891811875791513,1,1,0
295.64,21,82,1,1061.96,True,False,True,0.545715030415065,-0.23057064993943838,-1.033896019975032,2,3,1
514.33,25,160,1,1592.94,True,True,False,1.0174452320609302,0.7033297905292123,-0.6653046560548301,0,3,1
94.59,39,34,1,6171.89,True,False,True,-0.4215541990150678,-1.4476853209265257,0.566474893351588,1,0,0
80.43,59,157,1,5987.67,True,True,False,-0.5584933725103933,0.6768175595032009,0.5389111343334665,1,2,3
54.25,68,37,1,14783.33,True,False,True,-0.8897924137665169,-1.3317686331608292,1.3610615708990992,1,1,0
178.88,76,93,4,4708.29,False,True,False,0.11845027519236072,-0.05514933071095505,0.32026606184615397,2,1,3
518.85,22,82,1,1806.0,True,False,True,1.024904277340728,-0.23057064993943838,-0.5511667733447064,0,3,1
10.65,54,161,1,13240.72,True,False,True,-2.2193109430178892,0.7120575298285143,1.260810010161537,1,2,2
198.62,27,84,1,1196.07,False,True,False,0.20738788049797707,-0.19700893597354324,-0.9257986268476593,2,3,1
107.03,27,73,1,1408.07,True,True,False,-0.31705834025546836,-0.39234965229210106,-0.7774592151839947,1,3,1
139.57,19,263,3,271.78,True,False,False,-0.09216675379768946,1.400403157115203,-2.271306043444131,2,3,1
312.47,49,148,4,9419.27,True,False,False,0.5928500930039544,0.594150689394253,0.9510281729749668,0,2,3
346.11,41,213,1,9551.64,True,True,False,0.6799192493280305,1.1044407574839785,0.9637228133397495,0,0,3
138.06,44,159,1,1070.47,True,True,False,-0.10139151913794636,0.6945476724411692,-1.0266415167526985,2,0,1
158.02,49,120,1,9374.24,True,False,False,0.013169269784516463,0.3007498594109812,0.9466689769738335,2,2,3
830.01,66,96,1,4253.18,False,False,True,1.4255816025920813,-0.010867404357589507,0.22780229944280436,0,1,3
435.5,55,112,1,6981.03,True,False,False,0.8756420512306986,0.2043344788931401,0.6785326133521183,0,2,3
110.49,57,48,1,10483.93,True,False,True,-0.2901308489732565,-0.9734191592521785,1.0484411427973979,1,2,0
329.4,34,68,1,9588.07,True,False,True,0.6377780641097333,-0.49095805941635884,0.967185687393157,0,0,3
635.4,47,106,1,1238.11,True,False,False,1.1976852337777322,0.1274322051568539,-0.894396852992713,0,2,1
769.97,22,23,1,1244.93,True,True,False,1.3615277903370693,-1.979491120484303,-0.8894032982602892,0,3,0
175.07,26,169,1,1040.25,True,True,False,0.10016462167432233,0.7799996163535813,-1.0526694611886513,2,3,1
7.31,78,282,1,5757.67,True,True,False,-2.507878459183789,1.4983620632403263,0.5032823066400751,1,1,2
175.15,27,32,1,1712.65,True,False,False,0.10055262361973209,-1.5306224998661702,-0.5994227389140264,2,3,0
32.54,25,183,4,1544.88,True,False,True,-1.316117842533605,0.8915456792426587,-0.6931575720121225,1,3,2
121.82,60,119,1,13293.83,True,False,True,-0.20746315233660081,0.2890524861092763,1.2644515926710316,2,2,3
56.12,30,102,1,8839.67,True,False,False,-0.8613616031286936,0.07372950440979827,0.893257306282318,1,3,2
424.7,56,178,1,6239.89,False,False,True,0.8542429085740766,0.8527133226398123,0.576441950426201,0,2,3
35.16,32,130,1,8459.18,True,True,False,-1.2518740589762358,0.41267572884836967,0.8532348652965613,1,0,2
35.73,65,87,1,9073.17,True,True,False,-1.2385150672830956,-0.14811876120715192,0.9169741165313294,1,1,2
3.44,78,108,1,7561.33,True,False,False,-3.043256481306369,0.15353527324540828,0.7511676731342706,1,1,2
139.03,50,81,1,2276.57,False,False,True,-0.09545424463200498,-0.2476560154117102,-0.34061050626438133,2,2,1
254.92,28,169,1,2791.12,False,False,False,0.41959784210929146,0.7799996163535813,-0.1552992169182345,2,3,3
115.11,28,139,1,9808.97,True,False,True,-0.25545019336963815,0.5063317837277228,0.9879057938637231,2,3,3
171.11,57,171,1,6324.09,True,False,False,0.08073483584618339,0.7964854814014117,0.588634090967326,2,2,3
168.54,70,142,2,13406.0,True,False,False,0.06788440137252166,0.5362168338062946,1.2720951579857134,2,1,3
420.76,51,76,1,6581.55,True,True,False,0.8463007589676463,-0.33633464992059836,0.6249317201192006,0,2,3
408.46,64,28,1,3140.79,True,True,False,0.821020661136049,-1.7127497165057597,-0.04795501367731843,0,1,0
342.17,21,247,1,461.83,False,True,False,0.6701685992944016,1.3122791263488036,-1.7903202060557677,0,3,1
580.71,53,95,1,5670.0,True,False,False,1.1209364670928967,-0.025474015830054687,0.48932558022136374,0,2,3
821.54,79,36,1,4040.32,False,True,False,1.4168312047588565,-1.3693582046192263,0.1811036235703867,0,1,0
253.47,20,238,1,220.51,True,True,False,0.41474467846790153,1.2601757464066679,-2.460716533812966,2,3,1
22.81,62,75,1,3634.76,True,False,True,-1.6087737102670672,-0.3547600808337047,0.08489338969471114,1,1,2
266.57,39,96,1,7180.48,False,False,True,0.4576209112025454,-0.010867404357589507,0.7041567705368088,2,0,3
374.61,75,37,1,1389.71,False,False,True,0.7473189517819435,-1.3317686331608292,-0.7893912010007397,0,1,0
339.35,78,70,1,5002.7,False,False,False,0.6631207230891623,-0.4506831653828594,0.37543446391024177,0,1,3
810.36,20,67,1,9239.12,True,False,False,1.4051421059379652,-0.5115354379128743,0.9334616917339328,0,3,3
9.83,24,86,1,666.42,True,False,False,-2.2816511437863514,-0.1642277981834041,-1.457293028388849,1,3,2
135.57,51,116,1,11351.64,False,True,False,-0.11682424345184014,0.25336639285150014,1.1207775182397905,2,2,3
340.05,43,37,1,7234.15,True,False,False,0.6648756295988466,-1.3317686331608292,0.7109304958638923,0,0,0
283.45,27,127,1,2049.51,True,True,False,0.5098738797592797,0.38002117050183826,-0.43615419280909945,2,3,1
100.99,68,114,1,8865.27,True,False,False,-0.3662004709150574,0.22906362885486511,0.8958879042802689,1,1,3
90.88,18,176,1,3908.47,True,True,False,-0.455365100987662,0.8368757920485562,0.15092722550067433,1,3,3
655.15,26,264,1,5587.44,True,False,False,1.2237894989035125,1.405732181963263,0.4759836578346234,0,3,3
320.55,50,118,1,438.75,True,False,True,0.6145873789129868,0.2772572257008039,-1.8368576491048865,0,2,1
41.51,28,48,1,609.6,True,False,True,-1.1136866910401937,-0.9734191592521785,-1.5382413233012937,1,3,1
71.53,68,39,1,2393.73,False,True,False,-0.6573542553786162,-1.2594694322130793,-0.2949755723958493,1,1,0
467.13,54,45,1,3914.84,False,True,False,0.9353955306553893,-1.0624714254115903,0.15240836413441067,0,2,0
235.4,28,70,1,818.36,True,True,False,0.3518308846254018,-0.4506831653828594,-1.2706972134639078,2,3,1
159.32,18,100,1,304.44,True,True,False,0.02012352062764428,0.046090866063135554,-2.168423118513672,2,3,1
50.83,30,48,1,9553.42,False,False,True,-0.9443711408250793,-0.9734191592521785,0.9638923188689276,1,3,0
56.89,59,56,1,3034.67,False,True,False,-0.8499244079589364,-0.7602552671655977,-0.07921492620844638,1,2,0
20.22,43,138,1,5515.32,True,False,False,-1.7071375201527261,0.4962276157756675,0.46416657226548935,1,0,2
50.4,36,84,1,1677.01,True,True,False,-0.9514869281821922,-0.19700893597354324,-0.6185432327421738,1,0,2
73.88,53,131,1,4055.55,True,True,False,-0.6301187378081105,0.42339460478807844,0.18452568142751327,1,2,2
119.61,33,53,1,9899.94,True,False,False,-0.2229723034677655,-0.8364643884938406,0.9963033387970734,2,0,0
116.58,43,247,1,2620.74,True,True,False,-0.24470434134449048,1.3122791263488036,-0.21258050387312186,2,0,3
391.96,64,79,1,2174.16,True,False,False,0.7858887850094359,-0.2824608798859553,-0.38246579396835706,0,1,1
156.26,46,160,1,7854.1,False,True,False,0.0036631486985321247,0.7033297905292123,0.7857237579479409,2,2,3
427.0,49,163,1,8253.65,False,True,False,0.8588452785384493,0.7293525369154144,0.8308603888925402,0,2,3
443.68,18,137,1,874.15,True,False,False,0.8915004403159179,0.48605049291076574,-1.2107696037879432,0,3,1
101.76,31,26,1,6043.25,True,True,False,-0.35977615656296785,-1.813472940820965,0.547315565696171,1,0,0
67.57,37,107,1,2766.12,True,True,False,-0.7053099468366031,0.14054416383328397,-0.16348170244511442,1,0,2
326.29,56,179,1,8171.26,True,False,True,0.6297001299538436,0.8605658521045079,0.8217343986546602,0,2,3
158.56,33,100,1,5401.21,True,False,False,0.016064836589615435,0.046090866063135554,0.44514996316915756,2,0,3
56.02,27,142,1,3548.02,True,False,True,-0.8628582528333157,0.5362168338062946,0.06292568016840037,1,3,2
288.28,27,36,1,160.83,True,False,True,0.5242554978880553,-1.3693582046192263,-2.7463101977484925,2,3,1
245.67,24,107,1,752.25,False,True,False,0.3881540544688868,0.14054416383328397,-1.3472321780579786,2,3,1
152.18,39,176,4,2459.84,False,False,True,-0.018789388090434588,0.8368757920485562,-0.2702006952932209,2,0,3
114.35,41,21,1,469.12,False,True,False,-0.2610593442942646,-2.102135865861401,-1.7761022970144356,2,0,0
373.27,61,79,1,8441.61,False,False,True,0.7442663411583088,-0.2824608798859553,0.8513435181214931,0,1,3
504.63,60,168,1,3806.16,True,False,True,1.0012146536802577,0.7716838082016093,0.12680187731040574,0,2,3
126.22,46,77,4,6133.41,True,False,False,-0.17739920917575813,-0.31814697314373147,0.5607859524189657,2,2,3
820.15,47,181,1,8802.97,True,True,False,1.415386587123681,0.8761408768018396,0.8894727791635721,0,2,3
8.37,63,135,1,1106.34,True,False,False,-2.4053362414433086,0.4654731144142504,-0.9966837806568725,1,1,2
197.49,53,30,1,5005.33,False,False,True,0.20253907856016587,-1.6187465306325701,0.37591251918278856,2,2,0
637.97,58,90,1,7949.03,True,True,False,1.2011275870315985,-0.10086767552528493,0.7966524544158278,0,2,3
13.52,26,65,1,259.77,True,False,False,-2.031212015364561,-0.5536139475390461,-2.3122697250689206,1,3,1
432.1,49,240,1,2114.3,True,False,False,0.8689629270149652,1.2719218593267427,-0.4078532257676185,0,2,3
375.17,51,66,2,5495.3,True,False,False,0.7485914443688327,-0.5324176775316664,0.4608588302420108,0,2,3
642.68,50,94,1,8461.46,True,True,False,1.207400548430537,-0.04023357889437369,0.8534800111021833,0,2,3
78.44,52,292,1,6870.84,False,False,True,-0.5796262234508485,1.5473088352238284,0.6640602996943568,1,2,3
139.72,49,201,1,5058.83,True,True,False,-0.091255802983032,1.0230994183902602,0.3855830825536112,2,2,3
499.99,31,296,1,8885.0,True,True,False,0.9933403270971892,1.5664213367785416,0.8979101368580203,0,0,3
10.07,24,49,1,530.81,True,False,True,-2.2629295665009805,-0.9449429302737483,-1.6639302020148397,1,3,2
120.62,23,85,1,9379.53,True,False,False,-0.21584945208696876,-0.18052307092571282,0.9471821673673874,2,3,3
578.49,59,180,1,6475.13,True,True,False,1.1176705556996362,0.8683748770276689,0.6101034215388825,0,2,3
119.3,34,22,5,319.04,True,True,False,-0.2251704924527789,-2.039479977738715,-2.125943945292379,2,0,0
280.92,41,168,1,5298.85,True,False,True,0.5022428861452047,0.7716838082016093,0.4277465723761388,2,0,3
42.42,21,102,1,490.57,True,False,True,-1.095595350947219,0.07372950440979827,-1.7355120247861429,1,3,1
77.03,67,259,1,11310.27,True,False,False,-0.5949226791614035,1.378883267454617,1.1174562121684262,1,1,3
22.59,62,45,1,3988.75,True,False,False,-1.61670247221991,-1.0624714254115903,0.1694197345714381,1,1,2
568.76,51,155,1,7484.32,True,False,False,1.1032072812837141,0.658861579183393,0.741855737469178,0,2,3
25.94,58,211,5,4815.11,False,False,True,-1.5032821350830823,1.091205680023932,0.3406714702354746,1,2,2
105.94,51,207,1,5963.1,True,True,False,-0.32572018279898834,1.0643567655152861,0.5351709333636357,1,2,3
733.29,52,94,5,10427.0,True,False,False,1.3198924892230504,-0.04023357889437369,1.0434879514470043,0,2,3
350.15,21,195,1,296.47,False,False,False,0.6898031180530904,0.98059794540207,-2.1924772049062216,0,3,1
183.67,19,238,1,910.26,True,False,True,0.1408974313176969,1.2601757464066679,-1.1739852406867055,2,3,1
278.27,29,123,1,6684.34,True,True,False,0.4941761639693207,0.3352705740216789,0.6390283541796551,2,3,3
470.3,40,88,1,8524.09,True,False,False,0.9411599346046382,-0.1321917511431898,0.8601882939278594,0,0,3
261.69,53,84,1,5126.65,True,False,False,0.4418991521054565,-0.19700893597354324,0.3976961787214417,2,2,3
365.04,22,94,1,873.89,True,True,False,0.7252747202478337,-0.04023357889437369,-1.2110399268566445,0,3,1
211.1,57,136,1,7059.77,True,True,False,0.2591847612345143,0.47579935395671563,0.6887350518246877,2,2,3
21.49,58,240,1,11991.24,True,False,False,-1.6574893677705616,1.2719218593267427,1.170641073957781,1,2,2
63.58,18,199,1,8086.04,True,False,False,-0.7565158100656252,1.0090741743805003,0.8121976267501171,1,3,2
321.86,63,167,1,12626.49,True,False,False,0.6180600811282493,0.7633186477836235,1.217599715904279,0,1,3
12.11,75,127,1,1730.28,True,True,False,-2.1184636503145104,0.38002117050183826,-0.5901109432950766,1,1,2
642.54,44,28,1,3143.17,True,True,False,1.2072147537909637,-1.7127497165057597,-0.04726610271150346,0,0,0
210.45,27,146,1,1242.49,True,False,False,0.2565631581889324,0.575102759070177,-0.8911867013885376,2,3,1
313.65,55,173,1,1886.36,False,True,False,0.5960593006451385,0.8127807541437204,-0.5115821098234968,0,2,1
99.76,26,131,1,416.89,True,True,False,-0.37656399587905015,0.42339460478807844,-1.8832447187049943,1,3,1
115.32,53,113,1,5929.08,True,True,False,-0.25390676971465964,0.21675328516152695,0.5299666765434128,2,2,3
33.61,23,72,1,479.08,True,False,True,-1.2892945844150796,-0.4115271643577854,-1.757029343434229,1,3,1
498.59,33,32,1,5862.99,False,False,True,0.9909501261029852,-1.5306224998661702,0.5197705708283406,0,0,0
98.81,27,91,1,797.1,True,True,False,-0.3846553051234534,-0.08546287308446587,-1.294614530275659,1,3,1
1.87,65,147,1,7287.94,True,False,False,-3.41595295932838,0.5846589000350223,0.7176691370421995,1,1,2
78.92,59,95,1,5624.86,False,False,True,-0.5744807996500142,-0.025474015830054687,0.4820550873574335,1,2,2
194.29,39,10,1,2988.41,False,True,False,0.18865670248534802,-3.0791444181885255,-0.09318533382703774,2,0,0
28.73,53,185,1,2712.96,True,False,False,-1.4191115848323783,0.9067839400169105,-0.18112948656484515,1,2,2
105.53,24,88,1,1433.66,True,False,True,-0.3290011769943836,-0.1321917511431898,-0.761085343509828,1,3,1
737.34,30,34,1,7336.56,True,False,True,1.3245905690955926,-1.4476853209265257,0.7237174446644864,0,3,0
237.86,18,210,1,475.63,True,False,False,0.3606731927276833,1.0845412449449097,-1.7635907718816741,2,3,1
409.61,65,89,1,11698.15,True,True,False,0.8234162104841349,-0.11644270022261667,1.1481303040428512,0,1,3
75.53,21,157,1,1034.35,False,False,True,-0.6115019607115546,0.6768175595032009,-1.0578390745552377,1,3,1
72.75,64,15,1,12042.79,True,False,False,-0.6431066174389484,-2.5510044864795347,1.1745434069991043,1,1,0
39.11,26,143,1,518.54,True,False,True,-1.1633237650875423,0.5460393501651769,-1.6851662987823515,1,3,1
729.38,68,90,1,9127.65,True,False,False,1.315332162861699,-0.10086767552528493,0.9224198634466676,0,1,3
137.49,34,50,1,4471.05,True,False,False,-0.10489978224123676,-0.9170306242447678,0.27324025436276234,2,0,0
504.71,29,61,1,6214.54,True,False,True,1.0013497833529166,-0.6417379783054457,0.5727390442809422,0,3,3
371.47,24,58,1,1187.04,False,True,False,0.740148573367808,-0.7116461262737988,-0.9326873565614799,0,3,1
430.35,36,205,1,354.9,True,False,True,0.8655046746331264,1.0507380567369229,-2.029323771993585,0,0,1
230.32,35,56,1,791.46,True,True,False,0.3332762344442123,-0.7602552671655977,-1.3010664447347344,2,0,1
121.71,52,140,1,5878.89,True,False,False,-0.2082284776390382,0.5163640352842765,0.522234019500108,2,2,3
98.87,20,179,1,533.2,True,False,True,-0.3841420011609565,0.8605658521045079,-1.6598508133676866,1,3,1
117.55,24,35,1,897.94,True,False,False,-0.23768686541801337,-1.4079777544890721,-1.1863688883178654,2,3,0
244.64,30,103,1,9159.56,True,True,False,0.38458003328482965,0.0873482131881615,0.9255944708983176,2,3,3
321.93,45,12,1,4392.73,True,False,False,0.6182452485789262,-2.8436774437932115,0.25716622493013114,0,0,0
283.23,40,98,1,2008.77,True,False,True,0.5092130148851512,0.017899418456185475,-0.45441152631742804,2,0,1
346.65,30,60,1,6356.96,True,False,True,0.6812470013216362,-0.6646575953832924,0.5933496664917983,0,3,0
381.62,64,164,1,6009.12,True,False,True,0.7631127778075524,0.7379211067274094,0.5421638645169966,0,1,3
388.65,76,43,1,7896.85,True,False,False,0.7786636974954745,-1.1251273135342772,0.7906615525852413,0,1,0
29.22,24,151,1,1649.43,True,False,False,-1.4051487215579108,0.6222484714934199,-0.6336204503232573,1,3,2
46.75,67,150,1,2840.43,True,True,False,-1.014401952167965,0.6129446397377594,-0.13937266822724115,1,1,2
348.64,57,128,1,3274.96,True,False,True,0.6861222720777711,0.39099029506951877,-0.009910359483791417,0,2,3
319.17,73,81,1,6501.56,True,False,True,0.6109137769162234,-0.2476560154117102,0.6138087322954768,0,1,3
73.95,26,76,1,363.92,True,False,False,-0.6293206379869495,-0.33633464992059836,-2.006553924992206,1,3,1
389.63,27,99,1,9748.48,True,False,True,0.7808092233391813,0.03206562205337691,0.9822786753292976,0,3,3
217.61,19,45,1,1404.53,True,False,False,0.28500659195657935,-1.0624714254115903,-0.7797476815859441,2,3,0
199.84,21,150,1,706.44,True,False,False,0.21259215208884727,0.6129446397377594,-1.4043146031672418,2,3,1
56.35,44,75,1,5095.73,True,False,False,-0.8579292286902962,-0.3547600808337047,0.39219365960411096,1,0,2
248.95,65,29,1,3059.79,False,True,False,0.39943677613080764,-1.6649646185449722,-0.07171767440656815,2,1,0
142.58,33,145,1,7844.23,True,False,False,-0.07407031986177022,0.5654813879693391,0.7845799156238932,2,0,3
84.34,58,248,3,5313.97,True,False,True,-0.5184347192344387,1.3179512683829167,0.4303383467046843,1,2,3
333.78,60,98,1,6810.94,True,False,False,0.6490266810075446,0.017899418456185475,0.6560953828466854,0,2,3
332.59,55,143,1,1457.07,True,False,True,0.6459851769968556,0.5460393501651769,-0.7463601595762487,0,2,1
236.81,22,15,1,813.68,True,True,False,0.35691022838397585,-2.5510044864795347,-1.2759084656472566,2,3,0
417.8,27,130,1,1518.82,False,True,False,0.8402851069173413,0.41267572884836967,-0.7086248165346474,0,3,1
319.27,50,150,1,10269.78,True,False,False,0.6111805115907685,0.6129446397377594,1.0296672804532296,0,2,3
384.1,42,172,1,672.79,True,True,False,0.768631115306946,0.8046566659856994,-1.448651239592291,0,0,1
820.62,61,158,1,6024.8,False,True,False,1.4158753284104844,0.6857104936920391,0.5445342814707548,0,1,3
474.77,56,50,1,2158.59,False,False,True,0.9492227476461734,-0.9170306242447678,-0.3890013743140864,0,2,0
542.72,43,92,1,6011.8,False,True,False,1.063250023742861,-0.07022461231021401,0.5425694501633199,0,0,3
79.8,73,76,1,6372.58,True,False,False,-0.5651272811436423,-0.33633464992059836,0.5955819946716931,1,1,2
46.24,57,52,1,2569.56,True,True,False,-1.0235737480902938,-0.8628114246303165,-0.23051595493059,1,2,2
327.8,61,54,1,10585.48,True,False,False,0.6336317561233263,-0.8106008115949455,1.0572100894013539,0,1,0
445.79,52,161,1,717.99,True,False,False,0.8955437262496798,0.7120575298285143,-1.3895813468404814,0,2,1
55.89,72,150,1,3689.65,True,False,True,-0.8648078263217335,0.6129446397377594,0.09852565001879479,1,1,2
158.41,28,16,1,1512.16,True,True,False,0.0152614966226736,-2.4655525425671234,-0.7126202427397551,2,3,0
101.19,64,75,1,14389.45,False,False,True,-0.3645271668871151,-0.3547600808337047,1.3364952307601738,1,1,3
827.14,36,265,4,9800.21,True,True,False,1.422626622223994,1.411041135107098,0.9870930416852524,0,0,3
61.97,74,95,1,7014.69,True,False,False,-0.778079664977334,-0.025474015830054687,0.6829079893475939,1,1,2
27.21,79,102,1,3520.61,True,False,False,-1.4639368305512481,0.07372950440979827,0.05587208009123982,1,1,2
173.74,80,64,1,4913.42,True,False,True,0.09368813198429543,-0.5751338371996321,0.3590552035311808,2,1,0
176.11,38,105,1,9155.35,True,True,False,0.10519495094631325,0.1141971276968075,0.9251762674350703,2,0,3
88.4,46,174,1,2567.53,True,False,True,-0.47873661276623475,0.8208582856670551,-0.23123468790492271,1,2,2
567.92,53,14,1,3779.47,True,False,True,1.1019470925473256,-2.6419731708720966,0.12040155340647248,0,2,0
138.11,68,104,1,4177.65,False,False,True,-0.10108446310131919,0.10083659739582986,0.2115050059726698,2,1,3
456.93,28,193,1,7284.76,False,True,False,0.916579130916016,0.9661411479695351,0.7172721418605543,0,3,3
101.42,66,146,1,6530.59,True,False,True,-0.36260691108966314,0.575102759070177,0.6178612299515474,1,1,3
300.61,44,51,1,7895.54,True,False,True,0.5599069647870911,-0.8896603391389625,0.7905106397521726,2,0,0
265.94,54,132,1,6781.3,True,False,True,0.45560745198587327,0.4340325827799735,0.6521282048402509,2,2,3
345.54,29,50,1,2091.78,True,False,True,0.6785154905526217,-0.9170306242447678,-0.4175906990187098,0,3,0
411.52,41,88,1,11108.39,True,False,False,0.8273801191368824,-0.1321917511431898,1.1010724221375363,0,0,3
111.21,35,111,1,9088.36,True,True,False,-0.284632580609465,0.19180528178839185,0.9184957685713573,1,0,3
316.37,53,86,1,4671.69,True,False,False,0.6034111853076587,-0.1642277981834041,0.3131678898467981,0,2,3
260.63,37,142,1,7534.73,True,True,False,0.43844558456104654,0.5362168338062946,0.7479620041738303,2,0,3
92.36,29,144,1,6353.14,True,False,False,-0.44171631243609544,0.5557938900878199,0.592802897586362,1,3,3
262.06,63,118,1,13587.52,True,True,False,0.443101362381415,0.2772572257008039,1.284329963322663,2,1,3
64.5,74,230,1,1351.24,True,False,False,-0.7444337090632058,1.2121872684017565,-0.8149117789970426,1,1,1
253.55,28,85,5,2797.26,True,False,False,0.4150131591641165,-0.18052307092571282,-0.1533008052847741,2,3,3
408.28,21,125,3,1222.77,False,True,False,0.8206450967305068,0.3578234614517305,-0.9057298678133419,0,3,1
175.94,57,89,1,3728.04,True,False,False,0.10437470842859001,-0.11644270022261667,0.10794007849137614,2,2,3
199.47,57,142,1,6067.44,True,False,True,0.21101715488635658,0.5362168338062946,0.550949303409385,2,2,3
51.07,63,133,1,4292.16,True,True,False,-0.940425165293065,0.44459087479545817,0.23610026444489005,1,1,2
435.86,56,134,1,3801.82,True,False,False,0.8763462044180558,0.45507066577261496,0.1257641960012473,0,2,3
74.73,64,162,1,6353.22,False,True,False,-0.6204776142292919,0.720731559622854,0.5928143516135878,1,1,2
182.79,23,14,1,1251.85,False,False,True,0.13681751672787026,-2.6419731708720966,-0.8843643846053186,2,3,0
628.36,44,108,1,11869.71,True,False,True,1.1881839193241261,0.15353527324540828,1.1613744646184827,0,0,3
268.39,29,177,1,9409.43,True,False,True,0.46341105084278766,0.8448168011839348,0.9500773790317599,2,3,3
362.27,80,47,1,6003.59,True,False,False,0.7187864697261396,-1.0024825681571787,0.5413263938541731,0,1,0
560.15,50,92,1,817.83,False,False,True,1.090201351058814,-0.07022461231021401,-1.2712858799987197,0,2,1
351.99,80,45,2,3663.64,True,False,False,0.6942670515609719,-1.0624714254115903,0.09209136796130134,0,1,0
132.36,28,160,1,319.65,True,True,False,-0.13713996599166547,0.7033297905292123,-2.1242115788845553,2,3,1
24.77,40,17,1,478.23,False,False,True,-1.5412068310907663,-2.384986306816197,-1.758641539291151,1,0,0
668.67,44,143,4,13446.81,True,False,True,1.2412101788302834,0.5460393501651769,1.274860205369419,0,0,3
80.24,53,58,1,8012.81,False,True,False,-0.5604886543656608,-0.7116461262737988,0.8039219987983491,1,2,0
8.65,68,198,1,4201.22,True,False,False,-2.3801863093808824,1.0020088693949938,0.21662217021440303,1,1,2
178.91,18,19,1,8870.89,True,False,False,0.1185927145769795,-2.236477984540204,0.8964643859400406,2,3,0
115.22,27,108,1,906.2,True,True,False,-0.2546413855403584,0.15353527324540828,-1.1780476224671894,2,3,1
161.63,46,276,1,9286.37,True,False,True,0.03234269940977564,1.468156791819232,0.9381019686640941,2,2,3
542.75,70,63,1,2224.08,False,True,False,1.0632971498852708,-0.5969873818252863,-0.36182271004754907,0,1,0
317.47,67,16,1,14639.28,False,False,True,0.6063664963355937,-2.4655525425671234,1.3521539084798124,0,1,0
280.99,45,29,1,9733.59,True,True,False,0.5024549399979796,-1.6649646185449722,0.9808881694350375,2,0,0
24.19,29,28,1,2756.2,True,False,False,-1.5606503671219112,-1.7127497165057597,-0.16674901773074574,1,3,0
